business_id,score,date,type,new_date,year
33884,86,20170111,routine,2017-01-11,2017
33891,85,20161022,routine,2016-10-22,2016
33911,73,20160509,routine,2016-05-09,2016
33911,92,20180110,routine,2018-01-10,2018
33911,68,20161006,routine,2016-10-06,2016
33914,92,20160216,routine,2016-02-16,2016
33914,83,20170329,routine,2017-03-29,2017
33914,90,20160803,routine,2016-08-03,2016
33916,80,20160823,routine,2016-08-23,2016
33916,85,20171114,routine,2017-11-14,2017
33920,60,20150331,routine,2015-03-31,2015
33920,80,20160520,routine,2016-05-20,2016
33920,84,20170927,routine,2017-09-27,2017
33935,96,20160111,routine,2016-01-11,2016
33935,90,20170323,routine,2017-03-23,2017
33935,96,20160729,routine,2016-07-29,2016
33935,85,20171024,routine,2017-10-24,2017
33940,91,20170126,routine,2017-01-26,2017
33940,94,20150623,routine,2015-06-23,2015
33945,90,20170120,routine,2017-01-20,2017
33997,100,20150611,routine,2015-06-11,2015
33997,100,20161027,routine,2016-10-27,2016
33998,100,20160625,routine,2016-06-25,2016
33999,90,20170109,routine,2017-01-09,2017
33999,100,20150318,routine,2015-03-18,2015
33999,82,20160112,routine,2016-01-12,2016
33999,92,20171115,routine,2017-11-15,2017
34033,98,20161021,routine,2016-10-21,2016
34033,83,20180102,routine,2018-01-02,2018
34033,94,20160502,routine,2016-05-02,2016
34046,100,20170516,routine,2017-05-16,2017
34046,100,20160205,routine,2016-02-05,2016
34066,90,20161028,routine,2016-10-28,2016
34066,87,20160309,routine,2016-03-09,2016
34102,96,20150728,routine,2015-07-28,2015
34102,88,20171212,routine,2017-12-12,2017
34102,90,20161007,routine,2016-10-07,2016
34144,86,20160615,routine,2016-06-15,2016
34144,82,20161214,routine,2016-12-14,2016
34144,74,20171113,routine,2017-11-13,2017
34161,87,20161018,routine,2016-10-18,2016
34161,85,20160426,routine,2016-04-26,2016
34179,96,20150306,routine,2015-03-06,2015
34181,84,20170228,routine,2017-02-28,2017
34186,100,20160831,routine,2016-08-31,2016
34186,86,20170628,routine,2017-06-28,2017
34186,94,20150324,routine,2015-03-24,2015
34201,100,20150202,routine,2015-02-02,2015
34201,100,20160912,routine,2016-09-12,2016
34201,100,20160208,routine,2016-02-08,2016
34201,92,20170802,routine,2017-08-02,2017
34220,94,20150813,routine,2015-08-13,2015
34220,100,20160825,routine,2016-08-25,2016
34220,96,20171006,routine,2017-10-06,2017
34221,84,20150527,routine,2015-05-27,2015
34221,90,20160720,routine,2016-07-20,2016
34222,92,20160720,routine,2016-07-20,2016
34222,86,20150527,routine,2015-05-27,2015
34244,100,20171109,routine,2017-11-09,2017
34244,96,20160913,routine,2016-09-13,2016
34244,96,20151214,routine,2015-12-14,2015
34331,100,20160302,routine,2016-03-02,2016
34331,100,20150312,routine,2015-03-12,2015
34352,100,20160222,routine,2016-02-22,2016
34352,96,20170207,routine,2017-02-07,2017
34353,92,20170207,routine,2017-02-07,2017
34353,93,20160222,routine,2016-02-22,2016
34354,100,20160222,routine,2016-02-22,2016
34354,88,20170207,routine,2017-02-07,2017
34387,94,20180112,routine,2018-01-12,2018
34387,96,20160414,routine,2016-04-14,2016
34388,64,20160615,routine,2016-06-15,2016
34388,75,20180104,routine,2018-01-04,2018
34388,74,20150805,routine,2015-08-05,2015
34395,89,20160729,routine,2016-07-29,2016
34411,98,20180116,routine,2018-01-16,2018
34411,96,20160822,routine,2016-08-22,2016
34418,85,20170508,routine,2017-05-08,2017
34418,98,20160727,routine,2016-07-27,2016
34434,85,20180109,routine,2018-01-09,2018
34434,68,20160222,routine,2016-02-22,2016
34434,92,20170125,routine,2017-01-25,2017
34434,75,20170607,routine,2017-06-07,2017
34434,75,20170602,routine,2017-06-02,2017
34451,100,20170323,routine,2017-03-23,2017
34451,100,20171031,routine,2017-10-31,2017
34458,96,20150715,routine,2015-07-15,2015
34458,90,20160822,routine,2016-08-22,2016
34458,72,20170925,routine,2017-09-25,2017
34505,88,20171116,routine,2017-11-16,2017
34505,79,20170123,routine,2017-01-23,2017
34505,94,20150922,routine,2015-09-22,2015
34585,56,20160201,routine,2016-02-01,2016
34591,86,20170725,routine,2017-07-25,2017
34591,92,20150513,routine,2015-05-13,2015
34611,88,20151104,routine,2015-11-04,2015
34611,83,20161212,routine,2016-12-12,2016
34611,81,20170801,routine,2017-08-01,2017
34647,98,20160914,routine,2016-09-14,2016
34649,91,20160617,routine,2016-06-17,2016
34649,96,20150331,routine,2015-03-31,2015
34662,63,20150220,routine,2015-02-20,2015
34662,85,20161028,routine,2016-10-28,2016
34665,90,20170503,routine,2017-05-03,2017
34665,87,20160929,routine,2016-09-29,2016
34665,78,20160414,routine,2016-04-14,2016
34665,88,20150210,routine,2015-02-10,2015
34676,69,20150417,routine,2015-04-17,2015
34676,68,20171005,routine,2017-10-05,2017
34676,63,20160602,routine,2016-06-02,2016
34708,96,20170306,routine,2017-03-06,2017
34708,94,20160718,routine,2016-07-18,2016
34708,96,20160127,routine,2016-01-27,2016
34708,90,20150611,routine,2015-06-11,2015
34708,90,20170906,routine,2017-09-06,2017
34710,94,20161121,routine,2016-11-21,2016
34710,92,20160429,routine,2016-04-29,2016
34710,96,20150212,routine,2015-02-12,2015
34726,88,20160720,routine,2016-07-20,2016
34728,92,20150310,routine,2015-03-10,2015
34728,90,20161213,routine,2016-12-13,2016
34743,71,20160826,routine,2016-08-26,2016
34746,87,20160627,routine,2016-06-27,2016
34746,86,20150205,routine,2015-02-05,2015
34749,94,20150630,routine,2015-06-30,2015
34749,98,20170215,routine,2017-02-15,2017
34787,96,20170925,routine,2017-09-25,2017
34787,94,20160523,routine,2016-05-23,2016
34787,100,20150320,routine,2015-03-20,2015
34814,87,20171219,routine,2017-12-19,2017
34814,87,20160420,routine,2016-04-20,2016
34839,88,20151102,routine,2015-11-02,2015
34839,81,20170905,routine,2017-09-05,2017
34839,79,20170109,routine,2017-01-09,2017
34858,92,20170424,routine,2017-04-24,2017
34858,84,20150212,routine,2015-02-12,2015
34865,92,20171031,routine,2017-10-31,2017
34865,83,20160226,routine,2016-02-26,2016
34865,86,20170104,routine,2017-01-04,2017
34865,83,20160304,routine,2016-03-04,2016
34910,88,20161019,routine,2016-10-19,2016
34910,98,20150910,routine,2015-09-10,2015
34910,79,20171011,routine,2017-10-11,2017
34910,92,20150909,routine,2015-09-09,2015
34992,100,20151104,routine,2015-11-04,2015
34992,94,20171107,routine,2017-11-07,2017
35106,90,20150727,routine,2015-07-27,2015
35106,86,20170223,routine,2017-02-23,2017
35199,79,20170103,routine,2017-01-03,2017
35199,88,20160610,routine,2016-06-10,2016
35221,74,20160222,routine,2016-02-22,2016
35221,79,20171108,routine,2017-11-08,2017
35221,77,20160802,routine,2016-08-02,2016
35240,85,20150930,routine,2015-09-30,2015
35317,90,20171205,routine,2017-12-05,2017
35340,98,20170223,routine,2017-02-23,2017
35340,98,20170906,routine,2017-09-06,2017
35340,96,20160920,routine,2016-09-20,2016
35340,100,20160406,routine,2016-04-06,2016
35340,100,20151116,routine,2015-11-16,2015
35340,98,20150320,routine,2015-03-20,2015
35359,96,20150930,routine,2015-09-30,2015
35415,100,20160825,routine,2016-08-25,2016
35418,94,20170921,routine,2017-09-21,2017
35418,85,20161110,routine,2016-11-10,2016
35418,89,20160505,routine,2016-05-05,2016
35425,85,20150713,routine,2015-07-13,2015
35425,87,20170228,routine,2017-02-28,2017
35464,94,20150709,routine,2015-07-09,2015
35464,90,20160126,routine,2016-01-26,2016
35464,89,20180111,routine,2018-01-11,2018
35464,96,20160921,routine,2016-09-21,2016
35469,90,20161209,routine,2016-12-09,2016
35469,86,20160603,routine,2016-06-03,2016
35469,90,20171129,routine,2017-11-29,2017
35503,94,20150601,routine,2015-06-01,2015
35503,98,20160311,routine,2016-03-11,2016
35507,92,20180105,routine,2018-01-05,2018
35507,90,20161209,routine,2016-12-09,2016
35507,82,20160212,routine,2016-02-12,2016
35565,90,20160712,routine,2016-07-12,2016
35565,87,20170905,routine,2017-09-05,2017
35565,88,20150527,routine,2015-05-27,2015
35591,96,20160823,routine,2016-08-23,2016
35591,87,20180109,routine,2018-01-09,2018
35591,100,20151229,routine,2015-12-29,2015
35592,78,20150325,routine,2015-03-25,2015
35592,80,20170322,routine,2017-03-22,2017
35592,78,20150326,routine,2015-03-26,2015
35659,89,20170915,routine,2017-09-15,2017
35659,65,20160527,routine,2016-05-27,2016
35659,72,20151214,routine,2015-12-14,2015
35660,86,20161028,routine,2016-10-28,2016
35702,79,20161122,routine,2016-11-22,2016
35702,86,20160509,routine,2016-05-09,2016
35702,84,20170421,routine,2017-04-21,2017
35771,96,20160419,routine,2016-04-19,2016
35771,98,20150406,routine,2015-04-06,2015
35771,98,20171211,routine,2017-12-11,2017
35784,87,20170915,routine,2017-09-15,2017
35784,88,20151211,routine,2015-12-11,2015
35786,92,20170210,routine,2017-02-10,2017
35786,96,20150312,routine,2015-03-12,2015
35786,84,20160511,routine,2016-05-11,2016
35786,94,20171128,routine,2017-11-28,2017
35790,100,20171212,routine,2017-12-12,2017
35790,98,20160811,routine,2016-08-11,2016
35805,78,20160418,routine,2016-04-18,2016
35805,65,20170320,routine,2017-03-20,2017
35812,98,20160927,routine,2016-09-27,2016
35812,98,20150520,routine,2015-05-20,2015
35812,93,20171012,routine,2017-10-12,2017
35828,79,20161004,routine,2016-10-04,2016
35828,74,20171031,routine,2017-10-31,2017
35828,82,20151028,routine,2015-10-28,2015
35852,90,20170801,routine,2017-08-01,2017
35852,94,20161205,routine,2016-12-05,2016
35852,90,20160427,routine,2016-04-27,2016
35855,87,20170105,routine,2017-01-05,2017
35855,89,20171218,routine,2017-12-18,2017
35862,94,20161205,routine,2016-12-05,2016
35862,98,20160226,routine,2016-02-26,2016
35882,96,20170828,routine,2017-08-28,2017
35882,100,20150522,routine,2015-05-22,2015
35884,98,20151022,routine,2015-10-22,2015
35884,94,20161107,routine,2016-11-07,2016
36014,92,20170110,routine,2017-01-10,2017
36014,90,20150715,routine,2015-07-15,2015
36020,92,20170227,routine,2017-02-27,2017
36020,84,20150930,routine,2015-09-30,2015
36022,83,20150819,routine,2015-08-19,2015
36022,82,20150128,routine,2015-01-28,2015
36022,73,20170223,routine,2017-02-23,2017
36023,91,20150209,routine,2015-02-09,2015
36023,92,20171228,routine,2017-12-28,2017
36023,91,20160627,routine,2016-06-27,2016
36024,90,20160401,routine,2016-04-01,2016
36024,90,20161017,routine,2016-10-17,2016
36024,81,20170816,routine,2017-08-16,2017
36024,92,20150904,routine,2015-09-04,2015
36048,80,20170317,routine,2017-03-17,2017
36048,94,20170926,routine,2017-09-26,2017
36160,92,20171129,routine,2017-11-29,2017
36160,92,20160616,routine,2016-06-16,2016
36160,94,20161208,routine,2016-12-08,2016
36179,73,20170313,routine,2017-03-13,2017
36179,73,20150203,routine,2015-02-03,2015
36201,94,20160817,routine,2016-08-17,2016
36205,92,20170303,routine,2017-03-03,2017
36205,85,20150520,routine,2015-05-20,2015
36208,92,20161026,routine,2016-10-26,2016
36208,90,20171011,routine,2017-10-11,2017
36208,84,20160513,routine,2016-05-13,2016
36213,100,20171101,routine,2017-11-01,2017
36213,100,20160914,routine,2016-09-14,2016
36213,100,20150513,routine,2015-05-13,2015
36214,100,20171219,routine,2017-12-19,2017
36214,100,20160602,routine,2016-06-02,2016
36215,98,20171219,routine,2017-12-19,2017
36215,100,20160602,routine,2016-06-02,2016
36216,100,20171219,routine,2017-12-19,2017
36216,98,20160602,routine,2016-06-02,2016
36274,100,20160914,routine,2016-09-14,2016
36274,96,20150513,routine,2015-05-13,2015
36274,96,20171013,routine,2017-10-13,2017
36277,90,20170126,routine,2017-01-26,2017
36348,92,20151119,routine,2015-11-19,2015
36348,96,20150303,routine,2015-03-03,2015
36348,90,20171205,routine,2017-12-05,2017
36348,92,20170112,routine,2017-01-12,2017
36378,92,20170131,routine,2017-01-31,2017
36396,100,20150727,routine,2015-07-27,2015
36396,100,20160912,routine,2016-09-12,2016
36396,100,20160208,routine,2016-02-08,2016
36396,100,20150224,routine,2015-02-24,2015
36396,100,20170831,routine,2017-08-31,2017
36451,100,20160922,routine,2016-09-22,2016
36451,100,20150902,routine,2015-09-02,2015
36452,94,20160719,routine,2016-07-19,2016
36452,90,20150522,routine,2015-05-22,2015
36473,94,20160412,routine,2016-04-12,2016
36473,94,20161212,routine,2016-12-12,2016
36473,88,20151202,routine,2015-12-02,2015
36473,92,20171109,routine,2017-11-09,2017
36474,94,20160811,routine,2016-08-11,2016
36494,86,20160713,routine,2016-07-13,2016
36494,96,20170505,routine,2017-05-05,2017
36494,96,20150817,routine,2015-08-17,2015
36512,92,20160825,routine,2016-08-25,2016
36512,90,20151208,routine,2015-12-08,2015
36513,91,20160908,routine,2016-09-08,2016
36519,85,20170920,routine,2017-09-20,2017
36523,83,20170314,routine,2017-03-14,2017
36523,85,20160329,routine,2016-03-29,2016
36534,83,20170523,routine,2017-05-23,2017
36534,87,20150211,routine,2015-02-11,2015
36534,92,20160907,routine,2016-09-07,2016
36547,98,20160825,routine,2016-08-25,2016
36570,98,20150205,routine,2015-02-05,2015
36570,83,20160701,routine,2016-07-01,2016
36570,85,20161217,routine,2016-12-17,2016
36570,86,20171102,routine,2017-11-02,2017
36571,74,20161028,routine,2016-10-28,2016
36571,85,20170818,routine,2017-08-18,2017
36571,96,20150306,routine,2015-03-06,2015
36589,84,20150528,routine,2015-05-28,2015
36589,81,20170914,routine,2017-09-14,2017
36602,98,20170926,routine,2017-09-26,2017
36602,96,20160307,routine,2016-03-07,2016
36608,87,20150408,routine,2015-04-08,2015
36614,92,20150626,routine,2015-06-26,2015
36618,88,20160913,routine,2016-09-13,2016
36618,92,20171108,routine,2017-11-08,2017
36635,88,20170201,routine,2017-02-01,2017
36635,100,20150326,routine,2015-03-26,2015
36635,83,20150914,routine,2015-09-14,2015
36645,90,20170801,routine,2017-08-01,2017
36645,91,20160310,routine,2016-03-10,2016
36673,90,20171113,routine,2017-11-13,2017
36673,64,20170629,routine,2017-06-29,2017
36673,79,20160901,routine,2016-09-01,2016
36673,71,20150406,routine,2015-04-06,2015
36685,90,20171012,routine,2017-10-12,2017
36685,91,20161025,routine,2016-10-25,2016
36685,94,20160322,routine,2016-03-22,2016
36687,89,20180123,routine,2018-01-23,2018
36687,98,20160504,routine,2016-05-04,2016
36687,80,20170720,routine,2017-07-20,2017
36687,98,20150519,routine,2015-05-19,2015
36695,98,20161104,routine,2016-11-04,2016
36695,81,20150720,routine,2015-07-20,2015
36699,72,20170717,routine,2017-07-17,2017
36699,80,20160128,routine,2016-01-28,2016
36730,88,20161006,routine,2016-10-06,2016
36730,96,20150417,routine,2015-04-17,2015
36744,82,20170215,routine,2017-02-15,2017
36744,71,20160121,routine,2016-01-21,2016
36745,71,20170803,routine,2017-08-03,2017
36750,96,20160620,routine,2016-06-20,2016
36758,86,20161214,routine,2016-12-14,2016
36786,86,20151230,routine,2015-12-30,2015
36786,82,20170208,routine,2017-02-08,2017
36840,82,20171207,routine,2017-12-07,2017
36840,92,20161102,routine,2016-11-02,2016
36840,94,20160316,routine,2016-03-16,2016
36850,88,20161005,routine,2016-10-05,2016
36850,100,20150305,routine,2015-03-05,2015
36850,89,20160418,routine,2016-04-18,2016
36850,91,20170927,routine,2017-09-27,2017
36861,96,20160728,routine,2016-07-28,2016
36861,91,20171219,routine,2017-12-19,2017
36861,86,20170504,routine,2017-05-04,2017
36875,93,20170609,routine,2017-06-09,2017
36875,98,20160407,routine,2016-04-07,2016
36875,94,20150220,routine,2015-02-20,2015
36876,91,20161109,routine,2016-11-09,2016
36876,92,20151223,routine,2015-12-23,2015
36876,92,20170912,routine,2017-09-12,2017
36876,98,20150526,routine,2015-05-26,2015
36911,88,20150708,routine,2015-07-08,2015
36911,81,20160414,routine,2016-04-14,2016
36911,87,20170919,routine,2017-09-19,2017
37038,90,20150618,routine,2015-06-18,2015
37038,94,20170131,routine,2017-01-31,2017
37060,85,20171205,routine,2017-12-05,2017
37060,83,20160727,routine,2016-07-27,2016
37060,94,20150331,routine,2015-03-31,2015
37090,71,20170629,routine,2017-06-29,2017
37115,75,20160706,routine,2016-07-06,2016
37115,83,20170922,routine,2017-09-22,2017
37141,86,20160912,routine,2016-09-12,2016
37141,76,20170831,routine,2017-08-31,2017
37141,66,20150602,routine,2015-06-02,2015
37151,84,20150420,routine,2015-04-20,2015
37151,82,20160801,routine,2016-08-01,2016
37151,92,20171206,routine,2017-12-06,2017
37152,79,20171115,routine,2017-11-15,2017
37152,74,20150623,routine,2015-06-23,2015
37152,81,20160712,routine,2016-07-12,2016
37166,96,20180123,routine,2018-01-23,2018
37166,92,20161215,routine,2016-12-15,2016
37166,91,20160523,routine,2016-05-23,2016
37167,96,20161215,routine,2016-12-15,2016
37167,100,20180123,routine,2018-01-23,2018
37167,92,20160523,routine,2016-05-23,2016
37168,98,20161215,routine,2016-12-15,2016
37168,96,20160523,routine,2016-05-23,2016
37168,93,20180123,routine,2018-01-23,2018
37169,100,20161215,routine,2016-12-15,2016
37169,100,20160523,routine,2016-05-23,2016
37169,100,20180123,routine,2018-01-23,2018
37170,100,20180123,routine,2018-01-23,2018
37170,96,20160523,routine,2016-05-23,2016
37170,96,20161215,routine,2016-12-15,2016
37171,96,20160523,routine,2016-05-23,2016
37171,98,20161215,routine,2016-12-15,2016
37171,100,20180123,routine,2018-01-23,2018
37231,85,20171206,routine,2017-12-06,2017
37231,78,20150826,routine,2015-08-26,2015
37231,82,20160825,routine,2016-08-25,2016
37232,96,20160823,routine,2016-08-23,2016
37234,91,20170720,routine,2017-07-20,2017
37234,89,20150916,routine,2015-09-16,2015
37234,94,20150402,routine,2015-04-02,2015
37304,89,20160629,routine,2016-06-29,2016
37304,85,20161212,routine,2016-12-12,2016
37304,86,20150730,routine,2015-07-30,2015
37304,76,20180103,routine,2018-01-03,2018
37319,98,20160412,routine,2016-04-12,2016
37319,66,20150730,routine,2015-07-30,2015
37319,93,20171130,routine,2017-11-30,2017
37344,77,20170214,routine,2017-02-14,2017
37344,84,20151019,routine,2015-10-19,2015
37350,84,20150817,routine,2015-08-17,2015
37350,96,20180111,routine,2018-01-11,2018
37350,96,20160722,routine,2016-07-22,2016
37361,100,20170118,routine,2017-01-18,2017
37361,96,20160328,routine,2016-03-28,2016
37389,88,20160502,routine,2016-05-02,2016
37389,90,20161205,routine,2016-12-05,2016
37389,80,20150915,routine,2015-09-15,2015
37390,96,20150420,routine,2015-04-20,2015
37405,77,20171206,routine,2017-12-06,2017
37405,72,20160613,routine,2016-06-13,2016
37407,66,20150601,routine,2015-06-01,2015
37407,80,20170920,routine,2017-09-20,2017
37407,77,20160712,routine,2016-07-12,2016
37456,88,20160906,routine,2016-09-06,2016
37462,96,20160520,routine,2016-05-20,2016
37462,92,20171120,routine,2017-11-20,2017
37482,87,20160610,routine,2016-06-10,2016
37483,98,20170809,routine,2017-08-09,2017
37483,98,20150317,routine,2015-03-17,2015
37483,94,20151006,routine,2015-10-06,2015
37507,100,20170217,routine,2017-02-17,2017
37507,94,20170926,routine,2017-09-26,2017
37507,94,20160518,routine,2016-05-18,2016
37507,100,20150428,routine,2015-04-28,2015
37633,82,20170328,routine,2017-03-28,2017
37633,72,20160519,routine,2016-05-19,2016
37639,93,20150202,routine,2015-02-02,2015
37639,92,20171204,routine,2017-12-04,2017
37639,92,20160210,routine,2016-02-10,2016
37639,94,20170126,routine,2017-01-26,2017
37651,98,20170829,routine,2017-08-29,2017
37651,87,20161114,routine,2016-11-14,2016
37651,96,20151029,routine,2015-10-29,2015
37654,98,20150421,routine,2015-04-21,2015
37654,86,20160531,routine,2016-05-31,2016
37654,88,20170511,routine,2017-05-11,2017
37656,96,20170714,routine,2017-07-14,2017
37656,98,20160426,routine,2016-04-26,2016
37656,100,20150218,routine,2015-02-18,2015
37656,96,20150721,routine,2015-07-21,2015
37658,96,20170522,routine,2017-05-22,2017
37658,93,20151112,routine,2015-11-12,2015
37658,94,20150401,routine,2015-04-01,2015
37658,89,20171106,routine,2017-11-06,2017
37667,90,20180116,routine,2018-01-16,2018
37667,79,20160818,routine,2016-08-18,2016
37670,94,20170111,routine,2017-01-11,2017
37670,96,20171116,routine,2017-11-16,2017
37682,82,20150306,routine,2015-03-06,2015
37682,100,20160720,routine,2016-07-20,2016
37682,100,20170714,routine,2017-07-14,2017
37688,96,20170919,routine,2017-09-19,2017
37688,98,20160726,routine,2016-07-26,2016
37717,96,20150206,routine,2015-02-06,2015
37717,96,20170508,routine,2017-05-08,2017
37717,94,20160303,routine,2016-03-03,2016
37731,87,20170822,routine,2017-08-22,2017
37731,94,20150727,routine,2015-07-27,2015
37731,90,20160802,routine,2016-08-02,2016
37732,90,20170830,routine,2017-08-30,2017
37732,92,20160711,routine,2016-07-11,2016
37732,89,20151208,routine,2015-12-08,2015
37755,91,20150819,routine,2015-08-19,2015
37755,90,20170110,routine,2017-01-10,2017
37792,96,20150728,routine,2015-07-28,2015
37792,96,20170406,routine,2017-04-06,2017
37792,96,20160705,routine,2016-07-05,2016
37802,92,20160607,routine,2016-06-07,2016
37802,86,20171004,routine,2017-10-04,2017
37818,85,20160112,routine,2016-01-12,2016
37818,69,20160930,routine,2016-09-30,2016
37818,96,20171213,routine,2017-12-13,2017
37820,90,20170926,routine,2017-09-26,2017
37820,100,20150204,routine,2015-02-04,2015
37820,96,20160509,routine,2016-05-09,2016
37820,94,20161110,routine,2016-11-10,2016
37832,89,20160602,routine,2016-06-02,2016
37833,100,20160623,routine,2016-06-23,2016
37879,75,20170810,routine,2017-08-10,2017
37879,77,20151006,routine,2015-10-06,2015
37882,88,20160322,routine,2016-03-22,2016
37882,79,20150303,routine,2015-03-03,2015
37918,90,20180102,routine,2018-01-02,2018
37918,92,20170118,routine,2017-01-18,2017
37986,92,20170516,routine,2017-05-16,2017
37986,92,20160517,routine,2016-05-17,2016
38030,100,20160330,routine,2016-03-30,2016
38030,100,20170721,routine,2017-07-21,2017
38070,88,20171116,routine,2017-11-16,2017
38072,73,20170803,routine,2017-08-03,2017
38072,82,20160524,routine,2016-05-24,2016
38072,90,20150304,routine,2015-03-04,2015
38073,88,20150427,routine,2015-04-27,2015
38073,94,20170124,routine,2017-01-24,2017
38073,94,20180118,routine,2018-01-18,2018
38073,94,20160620,routine,2016-06-20,2016
38106,91,20160310,routine,2016-03-10,2016
38106,96,20150408,routine,2015-04-08,2015
38106,100,20171227,routine,2017-12-27,2017
38112,88,20160502,routine,2016-05-02,2016
38112,88,20161118,routine,2016-11-18,2016
38126,90,20171114,routine,2017-11-14,2017
38126,94,20161121,routine,2016-11-21,2016
38126,98,20170630,routine,2017-06-30,2017
38126,94,20151104,routine,2015-11-04,2015
38126,93,20160420,routine,2016-04-20,2016
38139,96,20150617,routine,2015-06-17,2015
38139,87,20161214,routine,2016-12-14,2016
38146,94,20150818,routine,2015-08-18,2015
38179,94,20171002,routine,2017-10-02,2017
38179,90,20160517,routine,2016-05-17,2016
38182,94,20160219,routine,2016-02-19,2016
38182,100,20180109,routine,2018-01-09,2018
38197,94,20160421,routine,2016-04-21,2016
38197,92,20171127,routine,2017-11-27,2017
38201,92,20170822,routine,2017-08-22,2017
38201,79,20151208,routine,2015-12-08,2015
38201,85,20150615,routine,2015-06-15,2015
38202,92,20150803,routine,2015-08-03,2015
38202,76,20170912,routine,2017-09-12,2017
38202,80,20160812,routine,2016-08-12,2016
38231,98,20170926,routine,2017-09-26,2017
38231,90,20160401,routine,2016-04-01,2016
38231,88,20160825,routine,2016-08-25,2016
38247,96,20171004,routine,2017-10-04,2017
38247,100,20150312,routine,2015-03-12,2015
38247,96,20170210,routine,2017-02-10,2017
38258,79,20160825,routine,2016-08-25,2016
38258,75,20170808,routine,2017-08-08,2017
38258,77,20150708,routine,2015-07-08,2015
38259,82,20160712,routine,2016-07-12,2016
38259,85,20180117,routine,2018-01-17,2018
38306,94,20170213,routine,2017-02-13,2017
38306,94,20151007,routine,2015-10-07,2015
38306,96,20171102,routine,2017-11-02,2017
38307,90,20170711,routine,2017-07-11,2017
38330,88,20160217,routine,2016-02-17,2016
38330,92,20161012,routine,2016-10-12,2016
38330,94,20171120,routine,2017-11-20,2017
38379,94,20160426,routine,2016-04-26,2016
38379,96,20161116,routine,2016-11-16,2016
38379,89,20171030,routine,2017-10-30,2017
38423,100,20160113,routine,2016-01-13,2016
38423,98,20160525,routine,2016-05-25,2016
38423,98,20170620,routine,2017-06-20,2017
38423,98,20161109,routine,2016-11-09,2016
38423,96,20171201,routine,2017-12-01,2017
38427,65,20171025,routine,2017-10-25,2017
38427,82,20151116,routine,2015-11-16,2015
38427,82,20160928,routine,2016-09-28,2016
38428,81,20161104,routine,2016-11-04,2016
38428,85,20160602,routine,2016-06-02,2016
38428,88,20171023,routine,2017-10-23,2017
38442,77,20170103,routine,2017-01-03,2017
38442,81,20160418,routine,2016-04-18,2016
38458,94,20160512,routine,2016-05-12,2016
38479,87,20160819,routine,2016-08-19,2016
38479,96,20170419,routine,2017-04-19,2017
38485,88,20170830,routine,2017-08-30,2017
38485,77,20170109,routine,2017-01-09,2017
38485,91,20160628,routine,2016-06-28,2016
38485,80,20150309,routine,2015-03-09,2015
38530,85,20160512,routine,2016-05-12,2016
38530,82,20171120,routine,2017-11-20,2017
38564,74,20170123,routine,2017-01-23,2017
38565,100,20160322,routine,2016-03-22,2016
38565,98,20161027,routine,2016-10-27,2016
38565,100,20150205,routine,2015-02-05,2015
38565,94,20171025,routine,2017-10-25,2017
38566,81,20171206,routine,2017-12-06,2017
38566,89,20160714,routine,2016-07-14,2016
38566,80,20160314,routine,2016-03-14,2016
38580,86,20160921,routine,2016-09-21,2016
38580,83,20170419,routine,2017-04-19,2017
38580,84,20160321,routine,2016-03-21,2016
38580,81,20150806,routine,2015-08-06,2015
38580,88,20171113,routine,2017-11-13,2017
38606,87,20170223,routine,2017-02-23,2017
38606,100,20150202,routine,2015-02-02,2015
38606,98,20160405,routine,2016-04-05,2016
38611,78,20170105,routine,2017-01-05,2017
38709,81,20170707,routine,2017-07-07,2017
38752,98,20170505,routine,2017-05-05,2017
38752,98,20160809,routine,2016-08-09,2016
38752,98,20150814,routine,2015-08-14,2015
38788,96,20160722,routine,2016-07-22,2016
38788,100,20171207,routine,2017-12-07,2017
38797,91,20150930,routine,2015-09-30,2015
38798,90,20160518,routine,2016-05-18,2016
38798,96,20161005,routine,2016-10-05,2016
38798,98,20150325,routine,2015-03-25,2015
38798,94,20170928,routine,2017-09-28,2017
38808,85,20160831,routine,2016-08-31,2016
38808,74,20170711,routine,2017-07-11,2017
38808,75,20160310,routine,2016-03-10,2016
38822,91,20151014,routine,2015-10-14,2015
38822,94,20160601,routine,2016-06-01,2016
38875,88,20160915,routine,2016-09-15,2016
38875,92,20150515,routine,2015-05-15,2015
38875,81,20180110,routine,2018-01-10,2018
38875,88,20170725,routine,2017-07-25,2017
38882,100,20170711,routine,2017-07-11,2017
38882,100,20160603,routine,2016-06-03,2016
38882,100,20150504,routine,2015-05-04,2015
38885,92,20171031,routine,2017-10-31,2017
38885,96,20150608,routine,2015-06-08,2015
38929,92,20161221,routine,2016-12-21,2016
38929,90,20160701,routine,2016-07-01,2016
38929,77,20170920,routine,2017-09-20,2017
38929,88,20160114,routine,2016-01-14,2016
38929,90,20150506,routine,2015-05-06,2015
39025,100,20160315,routine,2016-03-15,2016
39025,98,20170906,routine,2017-09-06,2017
39025,100,20170905,routine,2017-09-05,2017
39031,92,20170829,routine,2017-08-29,2017
39031,96,20160127,routine,2016-01-27,2016
39031,94,20170503,routine,2017-05-03,2017
39031,94,20160629,routine,2016-06-29,2016
39047,92,20171227,routine,2017-12-27,2017
39047,86,20161227,routine,2016-12-27,2016
39047,80,20151117,routine,2015-11-17,2015
